SessionNum,Elapsed Time,Clock Time,ProbSleepOnset,ProbDistraction,ProbLowEng,ProbHighEng,CogState,ProbFBDSWorkload,ProbBDSWorkload,ProbAveWorkload
230100000,00:00:13:000,00:00:00:000,0.000000016817,0.000037737500,0.534006953239,0.465955287218,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:14:000,00:00:00:000,0.000004051108,0.000186975129,0.798662483692,0.201146513224,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:15:000,00:00:00:000,0.000623105851,0.000000000000,0.375535964966,0.623840928078,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:16:000,00:00:00:000,0.000000058315,0.000001175582,0.040234893560,0.959763884544,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:17:000,00:00:00:000,0.000000000013,0.000000005419,0.000315634796,0.999684333801,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:18:000,00:00:00:000,0.000083895538,0.000000000000,0.217136487365,0.782779633999,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:19:000,00:00:00:000,0.000001660928,0.000000000000,0.032936710864,0.967061638832,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:20:000,00:00:00:000,0.000000000008,0.000000000000,1.000000000000,0.000000000000,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:21:000,00:00:00:000,0.000000001215,0.000000000000,1.000000000000,0.000000000476,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:22:000,00:00:00:000,0.000000026468,0.000013116515,0.354973763227,0.645013093948,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:23:000,00:00:00:000,0.000001237534,0.023758811876,0.028137711808,0.948102235794,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:24:000,00:00:00:000,0.000000288253,0.000041826621,0.000330052048,0.999627828598,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:25:000,00:00:00:000,0.000005405561,0.000000003592,0.610612094402,0.389382481575,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:26:000,00:00:00:000,0.000014737840,0.000000000004,0.002345123794,0.997640132904,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:27:000,00:00:00:000,0.000012564027,0.000000001974,0.019043451175,0.980943977833,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:28:000,00:00:00:000,0.006277283188,0.000000001523,0.966616690159,0.027106015012,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:29:000,00:00:00:000,0.191571846604,0.000000000001,0.703638792038,0.104789361358,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:30:000,00:00:00:000,0.000033588141,0.000000000003,0.660358071327,0.339608311653,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:31:000,00:00:00:000,0.000000000364,0.001222915249,0.327945470810,0.670831620693,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:32:000,00:00:00:000,0.000000000000,0.000017532149,0.000016229562,0.999966263771,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:33:000,00:00:00:000,0.000000000015,0.001022792421,0.366682291031,0.632294893265,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:34:000,00:00:00:000,0.000000051705,0.000000000050,0.983832597733,0.016167350113,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:35:000,00:00:00:000,0.000002072064,0.000000002710,0.965742349625,0.034255553037,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:36:000,00:00:00:000,0.000411940913,0.000000017773,0.353771954775,0.645816087723,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:37:000,00:00:00:000,0.000000002622,0.000000133113,0.048213075846,0.951786816120,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:38:000,00:00:00:000,0.000000003626,0.000003638867,0.275103688240,0.724892675877,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:39:000,00:00:00:000,0.000000883636,0.013209099881,0.055464431643,0.931325554848,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:40:000,00:00:00:000,0.000000000247,0.000000030158,0.117568701506,0.882431268692,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:41:000,00:00:00:000,0.000001608031,0.001324031036,0.042334254831,0.956340134144,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:42:000,00:00:00:000,0.067931666970,0.000000022826,0.045426532626,0.886641800404,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:43:000,00:00:00:000,0.000000010634,0.000009719017,0.005547096487,0.994443178177,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:44:000,00:00:00:000,0.000000000758,0.000000067448,0.011388633400,0.988611280918,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:45:000,00:00:00:000,0.000000001746,0.205496162176,0.508514523506,0.285989344120,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:46:000,00:00:00:000,0.000006996363,0.156359463930,0.569288909435,0.274344623089,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:47:000,00:00:00:000,0.000342436950,0.004659049679,0.521082103252,0.473916381598,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:48:000,00:00:00:000,0.000159882067,0.000000000267,0.507554292679,0.492285847664,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:49:000,00:00:00:000,0.000000001126,0.000001292378,0.012943973765,0.987054705620,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:50:000,00:00:00:000,0.000000001354,0.025580950081,0.156308278441,0.818110764027,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:51:000,00:00:00:000,0.000000000001,0.000000010022,0.000100387981,0.999899625778,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:52:000,00:00:00:000,0.000000005783,0.000706515042,0.097374737263,0.901918709278,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:53:000,00:00:00:000,0.000000000299,0.002250081627,0.051585894078,0.946164011955,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:54:000,00:00:00:000,0.000000000001,0.080328807235,0.044705305248,0.874965906143,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:55:000,00:00:00:000,0.000000012475,0.000692199159,0.558088183403,0.441219568253,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:56:000,00:00:00:000,0.000000338979,0.007265246008,0.099139690399,0.893594741821,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:57:000,00:00:00:000,0.000000028085,0.019695103168,0.071758829057,0.908546030521,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:00:58:000,00:00:00:000,0.000276414939,0.000000000000,0.921766936779,0.077956669033,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:00:59:000,00:00:00:000,0.000000388718,0.003669230733,0.044588230550,0.951742172241,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:00:000,00:00:00:000,0.000000014372,0.004780357704,0.012620690279,0.982598960400,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:01:000,00:00:00:000,0.000000000641,0.003293659771,0.001266947598,0.995439410210,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:02:000,00:00:00:000,0.000000000186,0.000579519838,0.015426013619,0.983994483948,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:03:000,00:00:00:000,0.000000005248,0.022520836443,0.062932848930,0.914546310902,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:04:000,00:00:00:000,0.000004031273,0.001062683063,0.759091317654,0.239841982722,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:05:000,00:00:00:000,0.000153055735,0.000000000164,0.905886769295,0.093960188329,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:06:000,00:00:00:000,0.000034202032,0.000000904060,0.991456151009,0.008508738130,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:07:000,00:00:00:000,0.000000000059,0.693526506424,0.285181552172,0.021291945130,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:01:08:000,00:00:00:000,0.000000000000,0.000142098477,0.148433551192,0.851424336433,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:09:000,00:00:00:000,0.000000000053,0.005269126501,0.207487180829,0.787243664265,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:10:000,00:00:00:000,0.000000000004,0.002082762308,0.031975254416,0.965941965580,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:11:000,00:00:00:000,0.000006270918,0.000245219126,0.344515562057,0.655232965946,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:12:000,00:00:00:000,0.000034074070,0.000104051549,0.005143976305,0.994717895985,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:13:000,00:00:00:000,0.000001030276,0.000411614048,0.006231809966,0.993355572224,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:14:000,00:00:00:000,0.000001369520,0.000000040190,0.000584032678,0.999414563179,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:15:000,00:00:00:000,0.000000010647,0.644407987595,0.040583722293,0.315008282661,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:01:16:000,00:00:00:000,0.000004512283,0.236452996731,0.098116248846,0.665426254272,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:17:000,00:00:00:000,0.000000491371,0.128466516733,0.097166411579,0.774366557598,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:18:000,00:00:00:000,0.000000000575,0.000200633353,0.004809922073,0.994989454746,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:19:000,00:00:00:000,0.000000017650,0.000002049820,0.114736624062,0.885261297226,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:20:000,00:00:00:000,0.000000005255,0.002315924270,0.804823637009,0.192860424519,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:21:000,00:00:00:000,0.000000005742,0.416438817978,0.090033695102,0.493527472019,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:22:000,00:00:00:000,0.000000000032,0.000374121766,0.054210010916,0.945415854454,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:23:000,00:00:00:000,0.000000000003,0.002306229435,0.001164500834,0.996529281139,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:24:000,00:00:00:000,0.000000126596,0.000009358339,0.000639088335,0.999351441860,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:25:000,00:00:00:000,0.000000000000,0.000025129833,0.000071629212,0.999903261662,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:26:000,00:00:00:000,0.000000000000,0.000003310746,0.000020077801,0.999976634979,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:27:000,00:00:00:000,0.000000023966,0.000000284994,0.475316911936,0.524682760239,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:28:000,00:00:00:000,0.000005910792,0.000000000000,0.999668478966,0.000325611065,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:29:000,00:00:00:000,0.950337827206,0.000000000000,0.011820789427,0.037841368467,0.100000,-1.000000,-1.000000,-1.000000
230100000,00:01:30:000,00:00:00:000,0.496221780777,0.000000000003,0.052904386073,0.450873821974,0.100000,-1.000000,-1.000000,-1.000000
230100000,00:01:31:000,00:00:00:000,0.000000266661,0.000002188366,0.196095064282,0.803902447224,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:32:000,00:00:00:000,0.000000000450,0.000002219429,0.169810622931,0.830187141895,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:33:000,00:00:00:000,0.000000058532,0.000000572942,0.259959816933,0.740039527416,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:34:000,00:00:00:000,0.000000000729,0.142915591598,0.407399803400,0.449684619904,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:35:000,00:00:00:000,0.000000000000,0.032994441688,0.002059680643,0.964945852757,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:36:000,00:00:00:000,0.000000011048,0.013193932362,0.029944177717,0.956861853600,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:37:000,00:00:00:000,0.000000001034,0.000040610841,0.034052450210,0.965906918049,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:38:000,00:00:00:000,0.000000000002,0.000642538420,0.004613923375,0.994743525982,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:39:000,00:00:00:000,0.000000000007,0.081383071840,0.149561315775,0.769055604935,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:40:000,00:00:00:000,0.000000001952,0.074799664319,0.046686291695,0.878514051437,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:41:000,00:00:00:000,0.000000436270,0.056623149663,0.529419302940,0.413957118988,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:42:000,00:00:00:000,0.000048145794,0.001797377365,0.743811905384,0.254342556000,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:43:000,00:00:00:000,0.000000000585,0.053716339171,0.758990526199,0.187293142080,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:44:000,00:00:00:000,0.000005959706,0.000030616757,0.627395331860,0.372568100691,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:45:000,00:00:00:000,0.000000002954,0.000025022695,0.132124945521,0.867850005627,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:46:000,00:00:00:000,0.000000000000,0.004071492236,0.244019806385,0.751908719540,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:47:000,00:00:00:000,0.000000000004,0.002396167954,0.209298819304,0.788305044174,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:48:000,00:00:00:000,0.000000001200,0.422809898853,0.450548678637,0.126641407609,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:49:000,00:00:00:000,0.000000000020,0.001602159580,0.044917002320,0.953480839729,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:50:000,00:00:00:000,0.000000000121,0.000731475127,0.075379125774,0.923889398575,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:51:000,00:00:00:000,0.000000000044,0.187306761742,0.603313088417,0.209380120039,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:01:52:000,00:00:00:000,0.000000085341,0.000000000018,0.247448176146,0.752551734447,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:53:000,00:00:00:000,0.000000038150,0.000000001459,0.146810039878,0.853189945221,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:54:000,00:00:00:000,0.000000000003,0.000031400094,0.000754617329,0.999213993549,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:55:000,00:00:00:000,0.000000015207,0.108661979437,0.287716329098,0.603621661663,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:56:000,00:00:00:000,0.000000010091,0.263790428638,0.288723975420,0.447485566139,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:57:000,00:00:00:000,0.000000001274,0.183577492833,0.097995243967,0.718427240849,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:58:000,00:00:00:000,0.000000003428,0.001791733433,0.232378825545,0.765829443932,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:01:59:000,00:00:00:000,0.000000000036,0.315227240324,0.492167651653,0.192605093122,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:02:00:000,00:00:00:000,0.000000003774,0.003024832113,0.108582444489,0.888392746449,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:01:000,00:00:00:000,0.000000360857,0.000000851020,0.139798909426,0.860199868679,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:02:000,00:00:00:000,0.000000028746,0.000209715246,0.005168167874,0.994622111320,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:03:000,00:00:00:000,0.000000009905,0.000245668663,0.077704332769,0.922049999237,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:04:000,00:00:00:000,0.000000000139,0.002829589415,0.020207135007,0.976963281631,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:05:000,00:00:00:000,0.000000005015,0.001048550243,0.155127167702,0.843824267387,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:06:000,00:00:00:000,0.000001971581,0.000090139423,0.194734901190,0.805172979832,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:07:000,00:00:00:000,0.001821615850,0.000000612832,0.136782273650,0.861395478249,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:08:000,00:00:00:000,0.000044820263,0.497666984797,0.025001687929,0.477286487818,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:09:000,00:00:00:000,0.000001692978,0.000187205093,0.264343321323,0.735467791557,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:10:000,00:00:00:000,0.000000000871,0.000002605994,0.359624058008,0.640373349190,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:11:000,00:00:00:000,0.000000000000,0.000496348366,0.000005977749,0.999497652054,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:12:000,00:00:00:000,0.000000000001,0.503844618797,0.001055534696,0.495099842548,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:13:000,00:00:00:000,0.000000000000,0.331838995218,0.020931959152,0.647229075432,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:14:000,00:00:00:000,0.000000107147,0.844944953918,0.129354983568,0.025699965656,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:15:000,00:00:00:000,0.000000000129,0.016968332231,0.155587390065,0.827444255352,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:16:000,00:00:00:000,0.000000124967,0.034316860139,0.290767371655,0.674915611744,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:17:000,00:00:00:000,0.000000016678,0.000000000004,0.304167360067,0.695832610130,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:18:000,00:00:00:000,0.000000000866,0.000000026708,0.082559674978,0.917440295219,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:19:000,00:00:00:000,0.000000591156,0.000031750347,0.303434252739,0.696533381939,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:20:000,00:00:00:000,0.000000000000,0.171933025122,0.827624380589,0.000442569697,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:02:21:000,00:00:00:000,0.000000001219,0.564627707005,0.399907320738,0.035464957356,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:22:000,00:00:00:000,0.000000000183,0.010890834965,0.195540472865,0.793568670750,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:23:000,00:00:00:000,0.000000000003,0.040576212108,0.838130295277,0.121293477714,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:02:24:000,00:00:00:000,0.000000000015,0.545966982841,0.185959681869,0.268073350191,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:25:000,00:00:00:000,0.000000459403,0.000317575119,0.305182576180,0.694499373436,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:26:000,00:00:00:000,0.000000000604,0.057182844728,0.227728471160,0.715088665485,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:27:000,00:00:00:000,0.000000000001,0.332711845636,0.071759656072,0.595528483391,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:28:000,00:00:00:000,0.000000000004,0.491133302450,0.346514075994,0.162352636456,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:29:000,00:00:00:000,0.000000000060,0.011475017294,0.011904195882,0.976620793343,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:30:000,00:00:00:000,0.000000031354,0.000046523390,0.091118529439,0.908834934235,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:31:000,00:00:00:000,0.000000002246,0.022211292759,0.010212272406,0.967576444149,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:32:000,00:00:00:000,0.000000000000,0.906933903694,0.080709181726,0.012356899679,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:33:000,00:00:00:000,0.000000001035,0.307779937983,0.016117205843,0.676102876663,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:34:000,00:00:00:000,0.000000000171,0.494182616472,0.089334934950,0.416482448578,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:35:000,00:00:00:000,0.000004183577,0.090570002794,0.108320064843,0.801105737686,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:36:000,00:00:00:000,0.001021482050,0.000000002339,0.338176995516,0.660801529884,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:37:000,00:00:00:000,0.000000052129,0.000170633401,0.014734788798,0.985094547272,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:38:000,00:00:00:000,0.000000000167,0.000079425918,0.507161378860,0.492759197950,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:02:39:000,00:00:00:000,0.000000000471,0.006057114340,0.024032410234,0.969910502434,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:40:000,00:00:00:000,0.000000733864,0.000007320515,0.378829985857,0.621161937714,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:41:000,00:00:00:000,0.000000001410,0.001494798111,0.384895056486,0.613610148430,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:42:000,00:00:00:000,0.000000003651,0.190429478884,0.209351673722,0.600218832493,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:43:000,00:00:00:000,0.000000126874,0.050010882318,0.103992886841,0.845996081829,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:44:000,00:00:00:000,0.000000000014,0.000178739880,0.224650189281,0.775171041489,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:45:000,00:00:00:000,0.000000000004,0.000262442103,0.020243974403,0.979493558407,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:46:000,00:00:00:000,0.000000000046,0.068689607084,0.057358052582,0.873952329159,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:47:000,00:00:00:000,0.000000000442,0.030103787780,0.125853836536,0.844042360783,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:48:000,00:00:00:000,0.000001115289,0.513222873211,0.073082067072,0.413693964481,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:49:000,00:00:00:000,0.000000000007,0.084478706121,0.079926244915,0.835595071316,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:50:000,00:00:00:000,0.000000001585,0.128318741918,0.089700169861,0.781981050968,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:51:000,00:00:00:000,0.000000000869,0.962497115135,0.031624265015,0.005878629629,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:52:000,00:00:00:000,0.000000000000,0.515155136585,0.241476550698,0.243368312716,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:02:53:000,00:00:00:000,0.000000000156,0.250193595886,0.169554784894,0.580251574516,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:54:000,00:00:00:000,0.000000019176,0.114701174200,0.875968515873,0.009330265224,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:02:55:000,00:00:00:000,0.000000000059,0.261485487223,0.048513315618,0.690001189709,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:56:000,00:00:00:000,0.000000000001,0.291109979153,0.314146339893,0.394743651152,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:57:000,00:00:00:000,0.000000000052,0.213125854731,0.426885008812,0.359989166260,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:02:58:000,00:00:00:000,0.000000000116,0.040695726871,0.083362758160,0.875941514969,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:02:59:000,00:00:00:000,0.000000049078,0.146640419960,0.282258749008,0.571100771427,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:00:000,00:00:00:000,0.000000001502,0.589000165462,0.092462897301,0.318536907434,0.300000,-1.000000,-1.000000,-1.000000
230100000,00:03:01:000,00:00:00:000,0.000000011570,0.001384599600,0.138680189848,0.859935224056,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:02:000,00:00:00:000,0.000000000000,0.000534135674,0.008354226127,0.991111636162,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:03:000,00:00:00:000,0.000000000001,0.018863786012,0.035430472344,0.945705771446,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:04:000,00:00:00:000,0.000000000098,0.185956567526,0.004866766278,0.809176683426,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:05:000,00:00:00:000,0.000000024568,0.005062212702,0.200973719358,0.793964028358,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:06:000,00:00:00:000,0.000000000030,0.000000000034,0.678759098053,0.321240872145,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:03:07:000,00:00:00:000,0.000000000015,0.000030235553,0.007534322329,0.992435455322,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:08:000,00:00:00:000,0.000000002126,0.439745306969,0.016723059118,0.543531596661,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:09:000,00:00:00:000,0.000000000039,0.010528840125,0.880788147449,0.108682990074,0.600000,-1.000000,-1.000000,-1.000000
230100000,00:03:10:000,00:00:00:000,0.000000000102,0.053450971842,0.037829983979,0.908719062805,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:11:000,00:00:00:000,0.000000000075,0.001195976161,0.002573753241,0.996230244637,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:12:000,00:00:00:000,0.000001558592,0.000209895370,0.185616239905,0.814172327518,0.900000,-1.000000,-1.000000,-1.000000
230100000,00:03:13:000,00:00:00:000,0.000000108176,0.000000471996,0.055686146021,0.944313287735,0.900000,-1.000000,-1.000000,-1.000000
